n,t
62977,0.004822723
63105,0.005062336
63233,0.005205157
63361,0.005301579
63489,0.005258518
63617,0.005169947
63745,0.005282928
63873,0.005279508
64001,0.005114786
64129,0.005181427
64257,0.005365389
64385,0.005330388
64513,0.005397150
64641,0.005376219
64769,0.005283348
64897,0.005251388
65025,0.005350029
65153,0.005393480
65281,0.005303529
65409,0.005410999
65537,0.005343418
65665,0.005235358
65793,0.005515810
65921,0.005222567
66049,0.005247918
66177,0.005486610
66305,0.005350699
66433,0.005456450
66561,0.005446660
66689,0.005606271
66817,0.005334059
66945,0.005437020
67073,0.005351149
67201,0.005710213
67329,0.005485711
67457,0.005496321
67585,0.005436790
67713,0.005554791
67841,0.005278878
67969,0.005519302
68097,0.005676052
68225,0.005531941
68353,0.005436490
68481,0.005411880
68609,0.005686393
68737,0.005490380
68865,0.005533391
68993,0.005632932
69121,0.005624333
69249,0.005767193
69377,0.005838184
69505,0.005813664
69633,0.005743974
69761,0.005593822
69889,0.005846794
70017,0.005756284
70145,0.005614433
70273,0.005682433
70401,0.005828634
70529,0.005881755
70657,0.005946356
70785,0.005874205
70913,0.005933056
71041,0.006006736
71169,0.006124438
71297,0.005953675
71425,0.005820024
71553,0.005845094
71681,0.006060347
71809,0.006066466
71937,0.005761543
72065,0.006067897
72193,0.006003327
72321,0.006070657
72449,0.006169848
72577,0.006067187
72705,0.006118348
72833,0.006089857
72961,0.006157538
73089,0.006144448
73217,0.006144288
73345,0.006154557
73473,0.006187628
73601,0.006172068
73729,0.006190518
73857,0.006197808
73985,0.006265259
74113,0.006468452
74241,0.006286629
74369,0.006268279
74497,0.006313630
74625,0.006291180
74753,0.006297479
74881,0.006131768
75009,0.005933835
75137,0.006371961
75265,0.006257769
75393,0.006371820
75521,0.006389060
75649,0.006398311
75777,0.006428600
75905,0.006461041
76033,0.006427602
76161,0.006459921
76289,0.006451331
76417,0.006466281
76545,0.006510032
76673,0.006409420
76801,0.006491292
76929,0.006524342
77057,0.006521413
77185,0.006536252
77313,0.006557592
77441,0.006558392
77569,0.006546012
77697,0.006557622
77825,0.006505391
77953,0.006447962
78081,0.006557272
78209,0.006560812
78337,0.006609163
78465,0.006686434
78593,0.006414281
78721,0.006255469
78849,0.006402191
78977,0.006427210
79105,0.006319599
79233,0.006718254
79361,0.006737315
79489,0.006726254
79617,0.006502691
79745,0.006793565
79873,0.006513812
80001,0.006490251
80129,0.006459411
80257,0.006422641
80385,0.006463871
80513,0.006499991
80641,0.006813076
80769,0.006788094
80897,0.006807705
81025,0.006837105
81153,0.006732285
81281,0.006632932
81409,0.006699624
81537,0.006936957
81665,0.006526892
81793,0.006529322
81921,0.006746414
82049,0.006703575
82177,0.006723774
82305,0.006908706
82433,0.006887087
82561,0.006942236
82689,0.006876575
82817,0.007036468
82945,0.006758855
83073,0.007075378
83201,0.007059608
83329,0.006552613
83457,0.006816255
83585,0.007058038
83713,0.006809045
83841,0.006963676
83969,0.007039157
84097,0.007054718
84225,0.007100448
84353,0.007013197
84481,0.006787874
84609,0.007198430
84737,0.007231169
84865,0.006930556
84993,0.006796756
85121,0.007055607
85249,0.006904776
85377,0.007039547
85505,0.007335731
85633,0.007282370
85761,0.007139419
85889,0.007075008
86017,0.007102579
86145,0.007326230
86273,0.007409662
86401,0.007289830
86529,0.007277880
86657,0.007241689
86785,0.007112208
86913,0.007293210
87041,0.007206360
87169,0.007317100
87297,0.007474562
87425,0.007191079
87553,0.007523213
87681,0.007529273
87809,0.007579273
87937,0.007524804
88065,0.007471902
88193,0.007428692
88321,0.007404772
88449,0.007458242
88577,0.007438132
88705,0.007338022
88833,0.007327301
88961,0.007530422
89089,0.007677635
89217,0.007412241
89345,0.007441902
89473,0.007270800
89601,0.007425072
89729,0.007696364
89857,0.007597294
89985,0.007525903
90113,0.007712205
90241,0.007707175
90369,0.007822566
90497,0.007780246
90625,0.007817817
90753,0.007703985
90881,0.007634654
91009,0.007700355
91137,0.007736896
91265,0.007682545
91393,0.007741975
91521,0.007509713
91649,0.007854837
91777,0.007827527
91905,0.007465422
92033,0.007883416
92161,0.007891058
92289,0.007670464
92417,0.007896647
92545,0.007818767
92673,0.007787676
92801,0.007967338
92929,0.007938128
93057,0.007450482
93185,0.007733735
93313,0.007738965
93441,0.007678395
93569,0.008270751
93697,0.007987349
93825,0.007923117
93953,0.007796846
94081,0.007876637
94209,0.007955267
94337,0.008068969
94465,0.008018229
94593,0.008003138
94721,0.007857266
94849,0.007705575
94977,0.008043199
95105,0.008120520
95233,0.008164970
95361,0.008040938
95489,0.007964208
95617,0.008246381
95745,0.008157010
95873,0.008128210
96001,0.008082599
96129,0.007950617
96257,0.007950888
96385,0.008311101
96513,0.008287531
96641,0.008205250
96769,0.008176820
96897,0.008043609
97025,0.008031608
97153,0.008027069
97281,0.008070280
97409,0.008096339
97537,0.008104169
97665,0.008139070
97793,0.008256001
97921,0.008265471
98049,0.008345463
98177,0.007927897
98305,0.008394012
98433,0.008171271
98561,0.008077069
98689,0.008131840
98817,0.008079989
98945,0.008304171
99073,0.008438063
99201,0.008424152
99329,0.008426673
99457,0.008150291
99585,0.008533614
99713,0.008294241
99841,0.008219361
99969,0.008395332
100097,0.008486404
100225,0.008545204
100353,0.008388992
100481,0.008539605
100609,0.008419412
100737,0.008357401
100865,0.008696367
100993,0.008438662
101121,0.008311442
101249,0.008303432
101377,0.008107719
101505,0.008713236
101633,0.008609755
101761,0.008486993
101889,0.008512494
102017,0.008663395
102145,0.008693516
102273,0.008587355
102401,0.008822417
102529,0.008892238
102657,0.008874588
102785,0.008816707
102913,0.008905039
103041,0.008725285
103169,0.008877898
103297,0.008927318
103425,0.008931768
103553,0.008858948
103681,0.008730136
103809,0.008638705
103937,0.009021749
104065,0.009010399
104193,0.009099530
104321,0.008995748
104449,0.009047980
104577,0.009033649
104705,0.009096940
104833,0.009095261
104961,0.009125260
105089,0.009116651
105217,0.009169871
105345,0.009165980
105473,0.009138301
105601,0.009151111
105729,0.009235632
105857,0.009189031
105985,0.009191161
106113,0.009210542
106241,0.009203331
106369,0.009252862
106497,0.009265211
106625,0.009333203
106753,0.009337413
106881,0.009326822
107009,0.009469605
107137,0.009369243
107265,0.009389643
107393,0.009489634
107521,0.009433734
107649,0.009352433
107777,0.009387773
107905,0.009427614
108033,0.009311892
108161,0.009294892
108289,0.008930159
108417,0.009366583
108545,0.009496075
108673,0.009458784
108801,0.009509895
108929,0.009559005
109057,0.009607895
109185,0.009560636
109313,0.009554805
109441,0.009586586
109569,0.009576965
109697,0.009616816
109825,0.009591176
109953,0.009533264
110081,0.009688807
110209,0.009323153
110337,0.009690107
110465,0.009401063
110593,0.009331973
110721,0.009445353
110849,0.009534935
110977,0.009710547
111105,0.009756247
111233,0.009479075
111361,0.009512205
111489,0.009495544
111617,0.009482385
111745,0.009557325
111873,0.009926550
112001,0.009903138
112129,0.009806619
112257,0.009880949
112385,0.009854939
112513,0.009854428
112641,0.009885289
112769,0.009858870
112897,0.009977490
113025,0.009896259
113153,0.009877508
113281,0.009919020
113409,0.009924090
113537,0.010026831
113665,0.009908059
113793,0.009960630
113921,0.009977520
114049,0.009828718
114177,0.009828419
114305,0.009777548
114433,0.009842069
114561,0.009980030
114689,0.010079171
114817,0.010001040
114945,0.010027730
115073,0.010118122
115201,0.010054661
115329,0.010107672
115457,0.010089691
115585,0.010112972
115713,0.010169182
115841,0.010150192
115969,0.010139372
116097,0.010030961
116225,0.009903079
116353,0.010079811
116481,0.009998090
116609,0.010260093
116737,0.009446744
116865,0.009913909
116993,0.010197623
117121,0.010217253
117249,0.010286304
117377,0.010034760
117505,0.010077001
117633,0.009751447
117761,0.010085521
117889,0.010278723
118017,0.010129931
118145,0.010387254
118273,0.010398894
118401,0.010243754
118529,0.009995119
118657,0.010376494
118785,0.010231002
118913,0.010542027
119041,0.010390884
119169,0.010507036
119297,0.010114061
119425,0.010075082
119553,0.010371804
119681,0.010036100
119809,0.010218183
