n,t
89857,0.000396584
89985,0.000397094
90113,0.000411795
90241,0.000398704
90369,0.000425485
90497,0.000409155
90625,0.000429095
90753,0.000440395
90881,0.000423175
91009,0.000475585
91137,0.000448485
91265,0.000459776
91393,0.000455135
91521,0.000404125
91649,0.000404184
91777,0.000413935
91905,0.000405425
92033,0.000410635
92161,0.000406745
92289,0.000411935
92417,0.000513947
92545,0.000449185
92673,0.000448485
92801,0.000452845
92929,0.000466696
93057,0.000416335
93185,0.000416215
93313,0.000412485
93441,0.000479226
93569,0.000426405
93697,0.000423835
93825,0.000429455
93953,0.000411605
94081,0.000440485
94209,0.000474336
94337,0.000421155
94465,0.000422045
94593,0.000417475
94721,0.000422415
94849,0.000476505
94977,0.000425975
95105,0.000436795
95233,0.000423295
95361,0.000426846
95489,0.000443795
95617,0.000423725
95745,0.000441135
95873,0.000461865
96001,0.000439115
96129,0.000431315
96257,0.000425345
96385,0.000426115
96513,0.000472926
96641,0.000443395
96769,0.000435655
96897,0.000437295
97025,0.000427955
97153,0.000495056
97281,0.000453025
97409,0.000546517
97537,0.000268494
97665,0.000249573
97793,0.000278143
97921,0.000292694
98049,0.000459515
98177,0.000432785
98305,0.000438526
98433,0.000489875
98561,0.000487826
98689,0.000435435
98817,0.000436235
98945,0.000445655
99073,0.000457125
99201,0.000493065
99329,0.000438346
99457,0.000444605
99585,0.000448286
99713,0.000447515
99841,0.000440246
99969,0.000465266
100097,0.000484755
100225,0.000487206
100353,0.000444105
100481,0.000443525
100609,0.000454775
100737,0.000515676
100865,0.000445145
100993,0.000445325
101121,0.000483245
101249,0.000555077
101377,0.000449005
101505,0.000459625
101633,0.000456305
101761,0.000451116
101889,0.000449715
102017,0.000468635
102145,0.000478935
102273,0.000451396
102401,0.000456775
102529,0.000461066
102657,0.000452955
102785,0.000453436
102913,0.000483576
103041,0.000468045
103169,0.000506796
103297,0.000467785
103425,0.000465675
103553,0.000459486
103681,0.000459575
103809,0.000488076
103937,0.000513616
104065,0.000562927
104193,0.000472116
104321,0.000463456
104449,0.000480415
104577,0.000527896
104705,0.000462905
104833,0.000468745
104961,0.000611677
105089,0.000478725
105217,0.000544986
105345,0.000465445
105473,0.000477636
105601,0.000474146
105729,0.000468936
105857,0.000577917
105985,0.000467466
106113,0.000474815
106241,0.000506766
106369,0.000469996
106497,0.000504286
106625,0.000470395
106753,0.000395065
106881,0.000287263
107009,0.000299283
107137,0.000330944
107265,0.000456376
107393,0.000519416
107521,0.000482436
107649,0.000479135
107777,0.000485806
107905,0.000476455
108033,0.000574257
108161,0.000487246
108289,0.000491926
108417,0.000491176
108545,0.000612688
108673,0.000489026
108801,0.000499616
108929,0.000487666
109057,0.000481576
109185,0.000519626
109313,0.000492746
109441,0.000319654
109569,0.000287293
109697,0.000459946
109825,0.000506446
109953,0.000494276
110081,0.000494066
110209,0.000540496
110337,0.000324104
110465,0.000360564
110593,0.000281773
110721,0.000266923
110849,0.000327044
110977,0.000498776
111105,0.000482265
111233,0.000341324
111361,0.000283973
111489,0.000481906
111617,0.000546756
111745,0.000493636
111873,0.000338674
112001,0.000291493
112129,0.000375744
112257,0.000297183
112385,0.000287453
112513,0.000287903
112641,0.000333713
112769,0.000287184
112897,0.000287223
113025,0.000290343
113153,0.000332884
113281,0.000306454
113409,0.000299863
113537,0.000293174
113665,0.000304903
113793,0.000293834
113921,0.000290223
114049,0.000354454
114177,0.000300863
114305,0.000330323
114433,0.000310034
114561,0.000314943
114689,0.000530436
114817,0.000432885
114945,0.000311674
115073,0.000297493
115201,0.000297294
115329,0.000298783
115457,0.000303464
115585,0.000347814
115713,0.000298934
115841,0.000323064
115969,0.000298913
116097,0.000300443
116225,0.000282793
116353,0.000321754
116481,0.000337534
116609,0.000315944
116737,0.000300463
116865,0.000299383
116993,0.000333524
117121,0.000298593
117249,0.000308114
117377,0.000308114
117505,0.000376054
117633,0.000346054
117761,0.000340184
117889,0.000528726
118017,0.000535277
118145,0.000522466
118273,0.000614597
118401,0.000532076
118529,0.000524286
118657,0.000312934
118785,0.000302464
118913,0.000522046
119041,0.000532017
119169,0.000530556
119297,0.000552156
119425,0.000547577
119553,0.000528056
119681,0.000578947
119809,0.000534856
119937,0.000532966
120065,0.000555706
120193,0.000534356
120321,0.000587077
120449,0.000574297
120577,0.000542986
120705,0.000604887
120833,0.000545406
120961,0.000540767
121089,0.000542226
121217,0.000574177
121345,0.000544076
121473,0.000683648
121601,0.000545086
121729,0.000582247
121857,0.000590717
121985,0.000548107
122113,0.000556427
122241,0.000709238
122369,0.000558527
122497,0.000568177
122625,0.000551807
122753,0.000541766
122881,0.000542876
123009,0.000633167
123137,0.000586937
123265,0.000555376
123393,0.000575546
123521,0.000626147
123649,0.000577947
123777,0.000716629
123905,0.000559347
124033,0.000552467
124161,0.000558857
124289,0.000555976
124417,0.000571957
124545,0.000724108
124673,0.000539777
124801,0.000591757
124929,0.000597047
125057,0.000597737
125185,0.000563736
125313,0.000597927
125441,0.000553586
125569,0.000560736
125697,0.000545517
125825,0.000563476
125953,0.000567127
126081,0.000608877
126209,0.000632667
126337,0.000572717
126465,0.000569076
126593,0.000565987
126721,0.000608497
126849,0.000567167
126977,0.000560677
127105,0.000577187
127233,0.000579247
127361,0.000572587
127489,0.000564987
127617,0.000567917
127745,0.000574547
127873,0.000604467
128001,0.000573157
128129,0.000583517
128257,0.000353935
128385,0.000366994
128513,0.000335874
128641,0.000642967
128769,0.000615147
128897,0.000595447
129025,0.000589547
129153,0.000648128
129281,0.000571847
129409,0.000572047
129537,0.000574237
129665,0.000675108
129793,0.000756639
129921,0.000594077
130049,0.000581767
130177,0.000341914
130305,0.000311064
130433,0.000385435
130561,0.000403385
130689,0.000391855
130817,0.000376855
130945,0.000578977
131073,0.000593697
131201,0.000608127
131329,0.000433645
131457,0.000389065
131585,0.000336384
131713,0.000392355
131841,0.000442365
131969,0.000592847
132097,0.000629947
132225,0.000600687
132353,0.000595027
132481,0.000335304
132609,0.000337844
132737,0.000477585
132865,0.000438425
132993,0.000357824
133121,0.000379815
133249,0.000341354
133377,0.000382824
133505,0.000352845
133633,0.000372585
133761,0.000353864
133889,0.000347564
134017,0.000350924
134145,0.000348934
134273,0.000346264
134401,0.000408984
134529,0.000406875
134657,0.000343254
134785,0.000342654
134913,0.000358114
135041,0.000614537
135169,0.000610157
135297,0.000714029
135425,0.000646488
135553,0.000624617
135681,0.000626728
135809,0.000720559
135937,0.000610378
136065,0.000608528
136193,0.000600897
136321,0.000606047
136449,0.000604307
136577,0.000660648
136705,0.000666698
136833,0.000681438
136961,0.000647097
137089,0.000647318
137217,0.000683538
137345,0.000633008
137473,0.000617647
137601,0.000615738
137729,0.000615828
137857,0.000633888
137985,0.000629828
138113,0.000699668
138241,0.000648808
138369,0.000618217
138497,0.000614257
138625,0.000635098
138753,0.000667038
138881,0.000674818
139009,0.000631518
139137,0.000625328
139265,0.000674318
139393,0.000617537
139521,0.000613177
139649,0.000605207
139777,0.000643068
139905,0.000653738
140033,0.000701858
140161,0.000444655
140289,0.000364195
140417,0.000435535
140545,0.000368695
140673,0.000360605
140801,0.000415835
140929,0.000419915
141057,0.000362754
141185,0.000360205
141313,0.000380264
141441,0.000417275
141569,0.000370144
141697,0.000413025
141825,0.000413954
141953,0.000395915
142081,0.000391285
142209,0.000459505
142337,0.000418525
142465,0.000380155
142593,0.000378324
142721,0.000369124
142849,0.000403794
142977,0.000415195
143105,0.000453735
143233,0.000395935
143361,0.000383824
143489,0.000472596
143617,0.000456585
143745,0.000412484
143873,0.000384445
144001,0.000395605
144129,0.000438285
144257,0.000462696
144385,0.000434035
144513,0.000440145
144641,0.000380464
144769,0.000383665
144897,0.000398435
145025,0.000444855
145153,0.000507536
145281,0.000402825
145409,0.000536027
145537,0.000408615
145665,0.000451225
145793,0.000445286
145921,0.000403805
146049,0.000407515
146177,0.000438815
146305,0.000428586
146433,0.000382325
146561,0.000441596
146689,0.000420685
146817,0.000495466
146945,0.000489326
147073,0.000430805
147201,0.000375884
147329,0.000393175
147457,0.000391675
147585,0.000820510
147713,0.000418855
147841,0.000433055
147969,0.000417485
148097,0.000408205
148225,0.000440186
148353,0.000452925
148481,0.000429065
148609,0.000411895
148737,0.000471095
148865,0.000421845
148993,0.000724989
149121,0.000454355
149249,0.000420455
149377,0.000445056
149505,0.000512576
149633,0.000448435
149761,0.000468015
149889,0.000464116
150017,0.000445895
150145,0.000656307
150273,0.000642208
150401,0.000655698
150529,0.000591497
150657,0.000416015
150785,0.000626328
150913,0.000666628
151041,0.000405485
151169,0.000631137
151297,0.000952151
151425,0.000952951
151553,0.000848280
151681,0.000725259
151809,0.000385365
151937,0.000555987
152065,0.000489566
152193,0.000448975
152321,0.000433245
152449,0.000456675
152577,0.000398415
152705,0.000613218
152833,0.000671748
152961,0.000667308
153089,0.000607227
153217,0.000758269
153345,0.000846440
153473,0.000701899
153601,0.000710429
153729,0.000733049
153857,0.000712418
153985,0.000443335
154113,0.000397804
154241,0.000415155
154369,0.000410384
154497,0.000430455
154625,0.000528536
154753,0.000477486
154881,0.000406415
155009,0.000416055
155137,0.000456966
155265,0.000638078
155393,0.000423005
155521,0.000403585
155649,0.000396105
155777,0.000456776
155905,0.000901881
156033,0.000746259
156161,0.000699128
156289,0.000722688
156417,0.000704369
156545,0.000722449
156673,0.000693318
156801,0.000720809
156929,0.000716928
157057,0.000744888
157185,0.000738239
157313,0.000750109
157441,0.000731929
157569,0.000749979
157697,0.000731419
157825,0.000713498
157953,0.000759269
158081,0.000708169
158209,0.000753449
158337,0.000758189
158465,0.000709708
158593,0.000725168
158721,0.000710848
158849,0.000736689
158977,0.000704378
159105,0.000722418
159233,0.000713269
159361,0.000769699
159489,0.000743449
159617,0.000715238
159745,0.000723348
159873,0.000705469
160001,0.000768329
160129,0.000745668
160257,0.000724889
160385,0.000730808
160513,0.000712128
160641,0.000766609
160769,0.000780589
160897,0.000720889
