n,t
23649,0.678019100
23681,0.682275326
23713,0.682450910
23745,0.683889184
23777,0.687673075
23809,0.687122443
23841,0.691644783
23873,0.695522336
23905,0.696151283
23937,0.705028867
23969,0.699495844
24001,0.701899825
24033,0.702627584
24065,0.704217798
24097,0.706726140
24129,0.707653371
24161,0.709065633
24193,0.711420115
24225,0.718995829
24257,0.717910632
24289,0.719379256
24321,0.722230232
24353,0.723289813
24385,0.725288881
24417,0.722268717
24449,0.727912806
24481,0.729170559
24513,0.731737622
24545,0.733552998
24577,0.735460517
24609,0.737730598
24641,0.739746206
24673,0.741228170
24705,0.742383611
24737,0.745640121
24769,0.746224567
24801,0.748097686
24833,0.750974491
24865,0.752241324
24897,0.753557286
24929,0.755314853
24961,0.757521593
24993,0.758510175
25025,0.760983987
25057,0.763020585
25089,0.764685752
25121,0.768306713
25153,0.769150803
25185,0.771538214
25217,0.773110839
25249,0.777953383
25281,0.782579173
25313,0.792985551
25345,0.791609232
25377,0.790267443
25409,0.792067161
25441,0.797748590
25473,0.800293533
25505,0.802076700
25537,0.804581784
25569,0.805496744
25601,0.804658999
25633,0.826304162
25665,0.823337879
25697,0.808973212
25729,0.811070352
25761,0.816477310
25793,0.833487813
25825,0.819656971
25857,0.820922094
25889,0.822846612
25921,0.827484614
25953,0.823734635
25985,0.832071276
26017,0.828137876
26049,0.834356651
26081,0.844416028
26113,0.850585942
26145,0.848209105
26177,0.849624769
26209,0.854142319
26241,0.857994124
26273,0.865630270
26305,0.844112513
26337,0.850737621
26369,0.875478050
26401,0.851776455
26433,0.852066430
26465,0.855615622
26497,0.856864416
26529,0.864609802
26561,0.871760375
26593,0.866882487
26625,0.864789782
26657,0.868421365
26689,0.876347695
26721,0.879543384
26753,0.884544459
26785,0.885957043
26817,0.886709003
26849,0.890505577
26881,0.899180532
26913,0.900511687
26945,0.891357972
26977,0.897114683
27009,0.911211445
27041,0.893719021
27073,0.895813001
27105,0.896501269
27137,0.906422776
27169,0.904703124
27201,0.906950436
27233,0.908613994
27265,0.910717743
27297,0.912547482
27329,0.925130231
27361,0.925407776
27393,0.920995871
27425,0.919879575
27457,0.921661143
27489,0.923364621
27521,0.926698731
27553,0.930530487
27585,0.934259012
27617,0.933465788
27649,0.934876172
27681,0.936340878
27713,0.943908695
27745,0.945971835
27777,0.947127168
27809,0.944423549
27841,0.950226550
27873,0.954307828
27905,0.955634223
27937,0.954936580
27969,0.964750436
28001,0.967539013
28033,0.970808234
28065,0.970226102
28097,0.972801047
28129,0.972259335
28161,0.971197529
28193,0.979943047
28225,0.982445362
28257,0.983972358
28289,0.980227229
28321,0.988428251
28353,0.984627303
28385,0.983979110
28417,0.989966374
28449,1.006097326
28481,0.993695672
28513,0.997480378
28545,0.996446892
28577,0.998082059
28609,1.011296216
28641,1.001875779
28673,1.010606277
28705,1.006033891
28737,1.013507828
28769,1.024697638
28801,1.022559372
28833,1.028170253
28865,1.031336474
28897,1.019205462
28929,1.030727507
28961,1.042349039
28993,1.038882552
29025,1.038006608
29057,1.034766533
29089,1.036984446
29121,1.039249358
29153,1.047933567
29185,1.050654274
29217,1.056975242
29249,1.070056028
29281,1.052596271
29313,1.053426020
29345,1.055662613
29377,1.058010507
29409,1.060789135
29441,1.063800113
29473,1.068406647
29505,1.065708877
29537,1.081544728
29569,1.071387273
