n,t
61185,0.006396510
61313,0.006319450
61441,0.006336200
61569,0.006498592
61697,0.006398820
61825,0.006310990
61953,0.006357110
62081,0.006366140
62209,0.006395021
62337,0.006270069
62465,0.006511721
62593,0.006476282
62721,0.006711923
62849,0.006573563
62977,0.006632093
63105,0.006680753
63233,0.006643543
63361,0.006735004
63489,0.007175718
63617,0.006701963
63745,0.006772764
63873,0.006755254
64001,0.006764944
64129,0.006713054
64257,0.006792174
64385,0.006851335
64513,0.006826695
64641,0.006926076
64769,0.006866076
64897,0.006971586
65025,0.006934106
65153,0.006903855
65281,0.006878576
65409,0.006956306
65537,0.006996066
65665,0.007000676
65793,0.007047467
65921,0.007054507
66049,0.006991006
66177,0.006978246
66305,0.007068247
66433,0.007006946
66561,0.007027148
66689,0.007072027
66817,0.007081017
66945,0.007045307
67073,0.007130968
67201,0.007139267
67329,0.007185688
67457,0.007212979
67585,0.007239609
67713,0.007095808
67841,0.007256948
67969,0.007197788
68097,0.007295079
68225,0.007199498
68353,0.007368490
68481,0.007096398
68609,0.007137278
68737,0.007208338
68865,0.007385450
68993,0.007176048
69121,0.007091418
69249,0.007115697
69377,0.007397630
69505,0.007478461
69633,0.007520421
69761,0.007512932
69889,0.007448601
70017,0.007635052
70145,0.007539061
70273,0.007532681
70401,0.007623492
70529,0.007468881
70657,0.007581012
70785,0.007174478
70913,0.007586811
71041,0.007511331
71169,0.007730113
71297,0.007639932
71425,0.007702843
71553,0.007702234
71681,0.007747773
71809,0.007412030
71937,0.007526102
72065,0.007637383
72193,0.007795674
72321,0.007635053
72449,0.007780004
72577,0.007798474
72705,0.007778393
72833,0.007847184
72961,0.007821545
73089,0.007887855
73217,0.007879075
73345,0.007843735
73473,0.007915836
73601,0.007945365
73729,0.007934305
73857,0.007909185
73985,0.008093597
74113,0.008005726
74241,0.008144857
74369,0.007955366
74497,0.008055806
74625,0.008129558
74753,0.007989626
74881,0.008142737
75009,0.008087397
75137,0.008157577
75265,0.008061207
75393,0.008174148
75521,0.008095976
75649,0.007979256
75777,0.008103507
75905,0.008038736
76033,0.008076577
76161,0.007930636
76289,0.008087586
76417,0.008123197
76545,0.008088056
76673,0.008248568
76801,0.008046676
76929,0.008372039
77057,0.008356009
77185,0.008120907
77313,0.008307179
77441,0.008122037
77569,0.008163158
77697,0.008481870
77825,0.008134147
77953,0.008365399
78081,0.008392539
78209,0.008321679
78337,0.008377489
78465,0.008343780
78593,0.008488570
78721,0.008596751
78849,0.008241049
78977,0.008635372
79105,0.008297509
79233,0.008543631
79361,0.008596162
79489,0.008303029
79617,0.008562492
79745,0.008244309
79873,0.008797933
80001,0.008612672
80129,0.008548221
80257,0.008691003
80385,0.008466330
80513,0.008589022
80641,0.008624892
80769,0.008764903
80897,0.008824633
81025,0.008610331
81153,0.008861224
81281,0.008421420
81409,0.008597501
81537,0.008551622
81665,0.008969876
81793,0.008784663
81921,0.008906344
82049,0.008607432
82177,0.008881964
82305,0.008797854
82433,0.008956135
82561,0.008601681
82689,0.008834094
82817,0.008712223
82945,0.009170237
83073,0.009127996
83201,0.008971735
83329,0.009106707
83457,0.008977476
83585,0.009055305
83713,0.008998295
83841,0.008812543
83969,0.008938885
84097,0.009072407
84225,0.009262968
84353,0.009118507
84481,0.009189217
84609,0.009244688
84737,0.009158677
84865,0.009053046
84993,0.008850304
85121,0.009316379
85249,0.009046046
85377,0.009328418
85505,0.009337579
85633,0.009476470
85761,0.009233118
85889,0.009063226
86017,0.009548621
86145,0.009324408
86273,0.009427559
86401,0.009361509
86529,0.009512441
86657,0.009515811
86785,0.009506901
86913,0.009695352
87041,0.009581151
87169,0.009448559
87297,0.009288048
87425,0.009388249
87553,0.009661162
87681,0.009568261
87809,0.009650182
87937,0.009640311
88065,0.009589012
88193,0.009637081
88321,0.009642672
88449,0.009638541
88577,0.009676242
88705,0.009684542
88833,0.013067014
88961,0.019729238
89089,0.011007405
89217,0.009782253
89345,0.009876174
89473,0.009852514
89601,0.009805843
89729,0.009916764
89857,0.009939205
89985,0.009899524
90113,0.009854464
90241,0.009949825
90369,0.010021155
90497,0.009942595
90625,0.010137836
90753,0.010052565
90881,0.010059026
91009,0.010006465
91137,0.009922124
91265,0.010201837
91393,0.010058586
91521,0.010168926
91649,0.010139117
91777,0.009898744
91905,0.010277698
92033,0.009905484
92161,0.010262177
92289,0.010246517
92417,0.010266987
92545,0.010029096
92673,0.010282547
92801,0.010168977
92929,0.010533950
93057,0.010318668
93185,0.010302907
93313,0.010253967
93441,0.010408439
93569,0.010360668
93697,0.010067797
93825,0.010307047
93953,0.010563321
94081,0.010497920
94209,0.010193197
94337,0.010502410
94465,0.010651971
94593,0.010407039
94721,0.010258417
94849,0.010409710
94977,0.010871423
95105,0.010653031
95233,0.010438759
95361,0.010627880
95489,0.010631421
95617,0.010453040
95745,0.010490029
95873,0.010739282
96001,0.010797923
96129,0.010787493
96257,0.010660711
96385,0.010602600
96513,0.010648201
96641,0.010787082
96769,0.010728141
96897,0.010837153
97025,0.010882944
97153,0.010792723
97281,0.010907984
97409,0.011060555
97537,0.011001804
97665,0.010920333
97793,0.010983554
97921,0.011154236
98049,0.011147485
98177,0.010887423
98305,0.010850183
98433,0.010970814
98561,0.011037456
98689,0.011073295
98817,0.010956274
98945,0.010965754
99073,0.011198397
99201,0.011345517
99329,0.011292668
99457,0.011206067
99585,0.011110405
99713,0.011039415
99841,0.011108645
99969,0.011281258
100097,0.010933334
100225,0.011014245
100353,0.011309467
100481,0.011307187
100609,0.011096035
100737,0.011240477
100865,0.011453979
100993,0.011050525
101121,0.011276077
101249,0.011552340
101377,0.011733892
101505,0.011598020
101633,0.011437259
101761,0.011460099
101889,0.011573600
102017,0.011506430
102145,0.011549760
102273,0.011740092
102401,0.011621451
102529,0.011583390
102657,0.011694331
102785,0.011450369
102913,0.011554009
103041,0.011680431
103169,0.011644800
103297,0.011399938
103425,0.011659701
103553,0.011860102
103681,0.011715301
103809,0.011330018
103937,0.011596410
104065,0.011808082
104193,0.011822902
104321,0.011773262
104449,0.011852732
104577,0.011865752
104705,0.011932393
104833,0.011854763
104961,0.011807202
105089,0.011973473
105217,0.011959484
105345,0.012061214
105473,0.011903624
105601,0.011987784
105729,0.011927753
105857,0.011784972
105985,0.011945143
106113,0.011967244
106241,0.012021864
106369,0.012022264
106497,0.011921493
106625,0.011938813
106753,0.012070886
106881,0.012121095
107009,0.012541239
107137,0.012581450
107265,0.012213977
107393,0.012313307
107521,0.012425838
107649,0.012247157
107777,0.012311317
107905,0.012440278
108033,0.013315086
108161,0.016267845
108289,0.014870002
