n,t
97025,0.008057731
97153,0.008192142
97281,0.008062980
97409,0.008339054
97537,0.008298383
97665,0.008201022
97793,0.007832399
97921,0.008349324
98049,0.008317083
98177,0.008085741
98305,0.008336874
98433,0.008109191
98561,0.008080002
98689,0.008045480
98817,0.008432185
98945,0.008636777
99073,0.008631217
99201,0.008537256
99329,0.008415875
99457,0.008466434
99585,0.008421375
99713,0.008782269
99841,0.008881889
99969,0.008767219
100097,0.008758039
100225,0.008553445
100353,0.008217483
100481,0.008767399
100609,0.008421664
100737,0.008494426
100865,0.008484116
100993,0.008494115
101121,0.008411375
101249,0.008773418
101377,0.008824729
101505,0.008495195
101633,0.008298533
101761,0.008725228
101889,0.008420394
102017,0.008831709
102145,0.008395925
102273,0.008283543
102401,0.008894980
102529,0.008990991
102657,0.008811979
102785,0.008947230
102913,0.009033652
103041,0.008605077
103169,0.008696887
103297,0.008514916
103425,0.008683678
103553,0.008622807
103681,0.009061441
103809,0.009012081
103937,0.008982202
104065,0.008974050
104193,0.009240404
104321,0.009013172
104449,0.008715468
104577,0.009086332
104705,0.009122393
104833,0.008893380
104961,0.008981292
105089,0.008650047
105217,0.008713738
105345,0.008703778
105473,0.008759758
105601,0.008888740
105729,0.008848260
105857,0.008862349
105985,0.009261315
106113,0.009086522
106241,0.009109772
106369,0.008827109
106497,0.009409495
106625,0.008918900
106753,0.008891200
106881,0.008770118
107009,0.009360985
107137,0.009307815
107265,0.009423755
107393,0.009681110
107521,0.009591758
107649,0.009318585
107777,0.009505916
107905,0.009436836
108033,0.009413716
108161,0.009319414
108289,0.009534607
108417,0.009174714
108545,0.009292375
108673,0.009587398
108801,0.009146953
108929,0.009651869
109057,0.009840940
109185,0.009613127
109313,0.009615588
109441,0.009690968
109569,0.009738180
109697,0.009668259
109825,0.009637238
109953,0.009699429
110081,0.009632178
110209,0.009758840
110337,0.009850660
110465,0.009767240
110593,0.009576118
110721,0.009615948
110849,0.009629918
110977,0.009404516
111105,0.009336524
111233,0.009732380
111361,0.009621928
111489,0.009726710
111617,0.009672069
111745,0.009482326
111873,0.009464267
112001,0.009359495
112129,0.009680029
112257,0.009513107
112385,0.009301115
112513,0.009408596
112641,0.009805740
112769,0.009585988
112897,0.009572748
113025,0.009633118
113153,0.009769140
113281,0.009985832
113409,0.009700819
113537,0.009520027
113665,0.009814380
113793,0.010010283
113921,0.009620008
114049,0.009643498
114177,0.009738159
114305,0.009909141
114433,0.009525278
114561,0.009799680
114689,0.009846551
114817,0.009985871
114945,0.009768569
115073,0.009786600
115201,0.010017012
115329,0.009890452
115457,0.009712919
115585,0.009902431
115713,0.009953581
115841,0.010038162
115969,0.010077404
116097,0.009952372
116225,0.009749269
116353,0.009590388
116481,0.009839591
116609,0.010137015
116737,0.009874661
116865,0.010151804
116993,0.010454017
117121,0.010350116
117249,0.010522229
117377,0.010761131
117505,0.010285186
117633,0.009997802
117761,0.009929132
117889,0.010297435
118017,0.010168384
118145,0.010185044
118273,0.010101733
118401,0.009729960
118529,0.010144854
118657,0.010129584
118785,0.010391096
118913,0.010629229
119041,0.010235285
119169,0.010117273
119297,0.010089064
119425,0.010298265
119553,0.009828691
119681,0.010003792
119809,0.010168034
119937,0.010449988
120065,0.010243845
120193,0.010476098
120321,0.010327416
120449,0.010232765
120577,0.010200844
120705,0.010513418
120833,0.010481378
120961,0.010577558
121089,0.010294696
121217,0.010169784
121345,0.010787521
121473,0.010206044
121601,0.010351116
121729,0.010362257
121857,0.010267185
121985,0.010714991
122113,0.010716090
122241,0.010640869
122369,0.010845662
122497,0.010137804
122625,0.010291296
122753,0.010714630
122881,0.010552249
123009,0.010650790
123137,0.010344117
123265,0.010374526
123393,0.010757081
123521,0.010496008
123649,0.010512218
123777,0.010604529
123905,0.010477837
124033,0.010867763
124161,0.010460967
124289,0.010328327
124417,0.010378086
124545,0.010156044
124673,0.010446387
124801,0.010486978
124929,0.010886992
125057,0.010814571
125185,0.010892353
125313,0.011028433
125441,0.011217687
125569,0.011196345
125697,0.010553149
125825,0.011036794
125953,0.011192776
126081,0.010870922
126209,0.011028803
126337,0.010730501
126465,0.011173925
126593,0.010595660
126721,0.010877182
126849,0.011261388
126977,0.011146625
127105,0.010840412
127233,0.011250936
127361,0.011171076
127489,0.011170275
127617,0.010893183
127745,0.011404938
127873,0.011057745
128001,0.011186656
128129,0.011135385
128257,0.011116706
128385,0.011170505
128513,0.011505439
128641,0.011515189
128769,0.011513070
128897,0.011137784
129025,0.011046975
129153,0.011130665
129281,0.011103806
129409,0.011218775
129537,0.011290247
129665,0.011652340
129793,0.011178366
129921,0.011062404
130049,0.011553990
130177,0.011536530
130305,0.011551650
130433,0.011162255
130561,0.011371507
130689,0.011788052
130817,0.011792383
130945,0.011883603
131073,0.011835223
131201,0.011622631
131329,0.011325437
131457,0.011910334
131585,0.012059775
131713,0.011778332
131841,0.011979505
131969,0.012075366
132097,0.012000045
132225,0.011858613
132353,0.011598680
132481,0.012018935
132609,0.011877583
132737,0.012081226
132865,0.012104586
132993,0.011932475
133121,0.012100116
133249,0.012028396
133377,0.011950564
133505,0.011771423
133633,0.011499929
133761,0.011623960
133889,0.011957624
134017,0.011732442
134145,0.011691401
134273,0.011715852
134401,0.011808962
134529,0.011969975
134657,0.011498719
134785,0.011184506
134913,0.011697281
135041,0.011763702
135169,0.011797572
135297,0.011726052
135425,0.011886163
135553,0.012020925
135681,0.011580399
135809,0.011605341
135937,0.011925434
136065,0.012000025
136193,0.011485989
136321,0.012094866
136449,0.011670721
136577,0.012031066
136705,0.012148596
136833,0.011917465
136961,0.012147037
137089,0.011927565
137217,0.011842253
137345,0.011859973
137473,0.011778722
137601,0.011985225
137729,0.012142826
137857,0.012072877
137985,0.012507440
138113,0.011873134
138241,0.011743942
138369,0.011771422
138497,0.011845933
138625,0.012479450
138753,0.011902763
138881,0.012472360
139009,0.011849173
139137,0.011934844
139265,0.011815843
139393,0.012136426
139521,0.012335149
139649,0.012192026
139777,0.012370800
139905,0.012143986
140033,0.014247101
140161,0.012634291
140289,0.012646392
140417,0.012771253
140545,0.012805214
140673,0.012807044
140801,0.012733373
140929,0.012632582
141057,0.012236387
141185,0.012829914
141313,0.012833684
141441,0.012703953
141569,0.012821454
141697,0.012823654
141825,0.012435789
141953,0.012452831
142081,0.012819614
142209,0.012932135
142337,0.012444949
142465,0.012744413
142593,0.013024406
142721,0.013009596
142849,0.012947705
142977,0.012713402
143105,0.013230229
143233,0.013223489
143361,0.013196968
143489,0.013246209
143617,0.013142768
143745,0.013098407
143873,0.012651942
144001,0.012798515
144129,0.012773143
144257,0.012729274
144385,0.012927454
144513,0.013238459
144641,0.013350930
144769,0.013149577
144897,0.012475711
145025,0.012714583
145153,0.013060587
145281,0.013035966
145409,0.012414680
145537,0.012640642
145665,0.012557302
145793,0.013058666
145921,0.013285889
